,Team,Opponent,Date,Competition,Result,Appearance,Goals,Assists,Shots,Shots on Goal,Fouls Committed,Fouls Suffered,Yellow Cards,Red Cards
272,Arsenal,A - Tottenham,2015-09-23,CC,W 1-2,Substitute,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
273,Arsenal,A - Leicester,2015-09-26,Prem,W 2-5,Started,3.0,0.0,7.0,3.0,3.0,1.0,0.0,0.0
274,Arsenal,H - Olympiakos,2015-09-29,UCL,L 2-3,Started,1.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0
275,Arsenal,H - Man Utd,2015-10-04,Prem,W 3-0,Sub-Off 80 min,2.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0
276,Chile,H - Brazil,2015-10-08,WCQ,W 2-0,Started,1.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0
277,Chile,A - Peru,2015-10-13,WCQ,W 3-4,Started,2.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0
278,Arsenal,A - Watford,2015-10-17,Prem,W 0-3,Sub-Off 79 min,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
279,Arsenal,H - Bayern,2015-10-20,UCL,W 2-0,Sub-Off 81 min,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
280,Arsenal,H - Everton,2015-10-24,Prem,W 2-1,Sub-Off 88 min,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
281,Arsenal,A - Swansea,2015-10-31,Prem,W 0-3,Started,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0
282,Arsenal,A - Bayern,2015-11-04,UCL,L 5-1,Started,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
283,Arsenal,H - Tottenham,2015-11-08,Prem,D 1-1,Started,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
284,Chile,H - Colombia,2015-11-12,WCQ,D 1-1,Started,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0
285,Chile,A - Uruguay,2015-11-17,WCQ,L 3-0,Started,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0
286,Arsenal,A - West Brom,2015-11-21,Prem,L 2-1,Started,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0
287,Arsenal,H - D Zagreb,2015-11-24,UCL,W 3-0,Started,2.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0
288,Arsenal,A - Norwich,2015-11-29,Prem,D 1-1,Started,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0
289,Arsenal,H - Chelsea,2016-01-24,Prem,L 0-1,Sub-On 56 min,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
290,Arsenal,H - Burnley,2016-01-30,FAC,W 2-1,Started,1.0,1.0,5.0,2.0,1.0,2.0,0.0,0.0
291,Arsenal,H - Southampton,2016-02-02,Prem,D 0-0,Started,0.0,0.0,5.0,3.0,1.0,6.0,0.0,0.0
292,Arsenal,A - Bournemouth,2016-02-07,Prem,W 0-2,Started,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
293,Arsenal,H - Leicester,2016-02-14,Prem,W 2-1,Started,0.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0
294,Arsenal,H - Hull,2016-02-20,FAC,D 0-0,Substitute,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0
295,Arsenal,H - Barcelona,2016-02-23,UCL,L 0-2,Started,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0
296,Arsenal,A - Man Utd,2016-02-28,Prem,L 3-2,Started,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
297,Arsenal,H - Swansea,2016-03-02,Prem,L 1-2,Started,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
298,Arsenal,A - Tottenham,2016-03-05,Prem,D 2-2,Started,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0
300,Arsenal,H - Watford,2016-03-13,FAC,L 1-2,Started,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
301,Arsenal,A - Barcelona,2016-03-16,UCL,L 3-1,Started,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0
302,Arsenal,A - Everton,2016-03-19,Prem,W 0-2,Started,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
303,Chile,H - Argentina,2016-03-24,WCQ,L 1-2,Started,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
304,Chile,A - Venezuela,2016-03-29,WCQ,W 1-4,Started,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0
305,Arsenal,H - Watford,2016-04-02,Prem,W 4-0,Sub-Off 78 min,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0
306,Arsenal,A - West Ham,2016-04-09,Prem,D 3-3,Started,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0
307,Arsenal,H - C Palace,2016-04-17,Prem,D 1-1,Started,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0
308,Arsenal,H - West Brom,2016-04-21,Prem,W 2-0,Sub-Off 85 min,2.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0
309,Arsenal,A - Sunderland,2016-04-24,Prem,D 0-0,Started,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
310,Arsenal,H - Norwich,2016-04-30,Prem,W 1-0,Sub-Off 83 min,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
311,Arsenal,A - Man City,2016-05-08,Prem,D 2-2,Started,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0
312,Arsenal,H - Aston Villa,2016-05-15,Prem,W 4-0,Started,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0
313,Chile,H - Jamaica,2016-05-27,Int,L 1-2,Started,0.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0
314,Chile,A - Mexico,2016-06-01,Int,L 1-0,Started,0.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0
315,Chile,A - Argentina,2016-06-06,Copa Am,L 2-1,Started,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0
316,Chile,H - Bolivia,2016-06-10,Copa Am,W 2-1,Started,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0
317,Chile,H - Panama,2016-06-14,Copa Am,W 4-2,Started,2.0,0.0,5.0,3.0,2.0,3.0,0.0,0.0
318,Chile,A - Mexico,2016-06-18,Copa Am,W 0-7,Started,1.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0
319,Chile,A - Colombia,2016-06-22,Copa Am,W 0-2,Started,0.0,0.0,3.0,1.0,6.0,3.0,1.0,0.0
320,Chile,A - Argentina,2016-06-26,Copa Am,W (2) 0-(4) 0,Started,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
321,Arsenal,H - Liverpool,2016-08-14,Prem,L 3-4,Started,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
322,Arsenal,A - Leicester,2016-08-20,Prem,D 0-0,Started,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0
323,Arsenal,A - Watford,2016-08-27,Prem,W 1-3,Started,1.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0
324,Chile,A - Paraguay,2016-09-01,WCQ,L 2-1,Started,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
325,Chile,H - Bolivia,2016-09-06,WCQ,W 3-0,Started,0.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0
326,Arsenal,H - Southampton,2016-09-10,Prem,W 2-1,Sub-On 61 min,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
327,Arsenal,A - PSG,2016-09-13,UCL,D 1-1,Started,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0
328,Arsenal,A - Hull,2016-09-17,Prem,W 1-4,Started,2.0,0.0,5.0,4.0,3.0,2.0,0.0,0.0
329,Arsenal,H - Chelsea,2016-09-24,Prem,W 3-0,Sub-Off 78 min,1.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0
330,Arsenal,H - FC Basel,2016-09-28,UCL,W 2-0,Started,0.0,2.0,4.0,3.0,1.0,3.0,0.0,0.0
331,Arsenal,A - Burnley,2016-10-02,Prem,W 0-1,Started,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
332,Chile,A - Ecuador,2016-10-06,WCQ,L 3-0,Started,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0
333,Chile,H - Peru,2016-10-11,WCQ,W 2-1,Started,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0
334,Arsenal,H - Swansea,2016-10-15,Prem,W 3-2,Sub-Off 81 min,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
335,Arsenal,H - Ludogorets,2016-10-19,UCL,W 6-0,Sub-Off 72 min,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0
336,Arsenal,H - Boro,2016-10-22,Prem,D 0-0,Started,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0
337,Arsenal,A - Sunderland,2016-10-29,Prem,W 1-4,Started,2.0,0.0,3.0,2.0,4.0,2.0,1.0,0.0
338,Arsenal,A - Ludogorets,2016-11-01,UCL,W 2-3,Sub-Off 89 min,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
339,Arsenal,H - Tottenham,2016-11-06,Prem,D 1-1,Started,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
340,Chile,H - Uruguay,2016-11-15,WCQ,W 3-1,Sub-Off 83 min,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
341,Arsenal,A - Man Utd,2016-11-19,Prem,D 1-1,Started,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0
342,Arsenal,H - PSG,2016-11-23,UCL,D 2-2,Started,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
343,Arsenal,H - Bournemouth,2016-11-27,Prem,W 3-1,Started,2.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0
344,Arsenal,A - West Ham,2016-12-03,Prem,W 1-5,Started,3.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0
345,Arsenal,A - FC Basel,2016-12-06,UCL,W 1-4,Sub-Off 69 min,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
346,Arsenal,H - Stoke,2016-12-10,Prem,W 3-1,Started,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
347,Arsenal,A - Everton,2016-12-13,Prem,L 2-1,Started,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
348,Arsenal,A - Man City,2016-12-18,Prem,L 2-1,Started,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
349,Arsenal,H - West Brom,2016-12-26,Prem,W 1-0,Started,0.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0
350,Arsenal,H - C Palace,2017-01-01,Prem,W 2-0,Started,0.0,1.0,8.0,2.0,1.0,3.0,0.0,0.0
351,Arsenal,A - Bournemouth,2017-01-03,Prem,D 3-3,Started,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0
352,Arsenal,A - Swansea,2017-01-14,Prem,W 0-4,Sub-Off 78 min,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0
353,Arsenal,H - Burnley,2017-01-22,Prem,W 2-1,Started,1.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0
354,Arsenal,A - Southampton,2017-01-28,FAC,W 0-5,Sub-On 64 min,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
355,Arsenal,H - Watford,2017-01-31,Prem,L 1-2,Started,0.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0
356,Arsenal,A - Chelsea,2017-02-04,Prem,L 3-1,Started,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
357,Arsenal,H - Hull,2017-02-11,Prem,W 2-0,Started,2.0,0.0,6.0,4.0,3.0,3.0,1.0,0.0
358,Arsenal,A - Bayern,2017-02-15,UCL,L 5-1,Started,1.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0
359,Arsenal,A - Sutton Unite,2017-02-20,FAC,W 0-2,Sub-On 73 min,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
360,Arsenal,A - Liverpool,2017-03-04,Prem,L 3-1,Sub-On 45 min,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
361,Arsenal,H - Bayern,2017-03-07,UCL,L 1-5,Sub-Off 72 min,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
362,Arsenal,H - Lincoln City,2017-03-11,FAC,W 5-0,Started,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
363,Arsenal,A - West Brom,2017-03-18,Prem,L 3-1,Sub-Off 77 min,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
364,Chile,A - Argentina,2017-03-23,WCQ,L 1-0,Started,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0
365,Chile,H - Venezuela,2017-03-28,WCQ,W 3-1,Started,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0
366,Arsenal,H - Man City,2017-04-02,Prem,D 2-2,Started,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
367,Arsenal,H - West Ham,2017-04-05,Prem,W 3-0,Started,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0
368,Arsenal,A - C Palace,2017-04-10,Prem,L 3-0,Started,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
369,Arsenal,A - Boro,2017-04-17,Prem,W 1-2,Sub-Off 89 min,1.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0
370,Arsenal,H - Man City,2017-04-23,FAC,W 2-1,Started,1.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0
371,Arsenal,H - Leicester,2017-04-26,Prem,W 1-0,Started,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0
372,Arsenal,A - Tottenham,2017-04-30,Prem,L 2-0,Started,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0
373,Arsenal,H - Man Utd,2017-05-07,Prem,W 2-0,Started,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
374,Arsenal,A - Southampton,2017-05-10,Prem,W 0-2,Started,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
375,Arsenal,A - Stoke,2017-05-13,Prem,W 1-4,Started,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0
376,Arsenal,H - Sunderland,2017-05-16,Prem,W 2-0,Started,2.0,0.0,9.0,2.0,3.0,2.0,0.0,0.0
377,Arsenal,H - Everton,2017-05-21,Prem,W 3-1,Sub-Off 67 min,1.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0
378,Arsenal,H - Chelsea,2017-05-27,FAC,W 2-1,Started,1.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0
379,Chile,A - Russia,2017-06-09,Int,D 1-1,Sub-On 54 min,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
380,Chile,A - Romania,2017-06-13,Int,L 3-2,Started,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0
381,Chile,A - Cameroon,2017-06-18,Conf,W 0-2,Sub-On 57 min,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
382,Chile,A - Germany,2017-06-22,Conf,D 1-1,Started,1.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0
383,Chile,H - Australia,2017-06-25,Conf,D 1-1,Started,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0
384,Chile,A - Portugal,2017-06-28,Conf,W (0) 0-(3) 0,Started,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
385,Chile,H - Germany,2017-07-02,Conf,L 0-1,Started,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
386,Arsenal,A - Liverpool,2017-08-27,Prem,L 4-0,Sub-Off 61 min,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
387,Chile,H - Paraguay,2017-08-31,WCQ,L 0-3,Started,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
388,Chile,A - Bolivia,2017-09-05,WCQ,L 1-0,Started,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
389,Arsenal,H - Bournemouth,2017-09-09,Prem,W 3-0,Sub-On 74 min,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
390,Arsenal,H - Cologne,2017-09-14,Europa,W 3-1,Started,1.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0
391,Arsenal,A - Chelsea,2017-09-17,Prem,D 0-0,Sub-On 65 min,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
392,Arsenal,H - Doncaster,2017-09-20,CC,W 1-0,Started,0.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0
393,Arsenal,H - West Brom,2017-09-25,Prem,W 2-0,Sub-Off 82 min,0.0,0.0,4.0,2.0,1.0,5.0,1.0,0.0
394,Arsenal,H - Brighton,2017-10-01,Prem,W 2-0,Started,0.0,1.0,8.0,3.0,1.0,3.0,0.0,0.0
395,Chile,H - Ecuador,2017-10-05,WCQ,W 2-1,Started,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0
396,Chile,A - Brazil,2017-10-10,WCQ,L 3-0,Started,0.0,0.0,2.0,0.0,2.0,7.0,1.0,0.0
397,Arsenal,A - Everton,2017-10-22,Prem,W 2-5,Started,1.0,1.0,7.0,3.0,2.0,4.0,0.0,0.0
398,Arsenal,H - Swansea,2017-10-28,Prem,W 2-1,Started,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0
399,Arsenal,A - Man City,2017-11-05,Prem,L 3-1,Started,0.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0
400,Arsenal,H - Tottenham,2017-11-18,Prem,W 2-0,Started,1.0,0.0,6.0,4.0,3.0,6.0,1.0,0.0
401,Arsenal,A - Burnley,2017-11-26,Prem,W 0-1,Started,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
402,Arsenal,H - Huddersfield,2017-11-29,Prem,W 5-0,Sub-Off 72 min,1.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0
403,Arsenal,H - Man Utd,2017-12-02,Prem,L 1-3,Started,0.0,0.0,5.0,2.0,1.0,3.0,1.0,0.0
404,Arsenal,A - Southampton,2017-12-10,Prem,D 1-1,Started,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
405,Arsenal,A - West Ham,2017-12-13,Prem,D 0-0,Sub-Off 81 min,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0
406,Arsenal,H - Newcastle,2017-12-16,Prem,W 1-0,Sub-Off 88 min,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0
407,Arsenal,H - Liverpool,2017-12-22,Prem,D 3-3,Started,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
408,Arsenal,A - C Palace,2017-12-28,Prem,W 2-3,Started,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0
409,Arsenal,A - West Brom,2017-12-31,Prem,D 1-1,Started,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0
